SeniorCitizen,tenure,MonthlyCharges,gender,Partner,Dependents,PhoneService,PaperlessBilling,Target,MultipleLines,InternetService,OnlineSecurity,OnlineBackup,DeviceProtection,TechSupport,StreamingTV,StreamingMovies,Contract,PaymentMethod
-0.4398852612617548,-0.7887442181708476,-0.49224557251497114,0.0,1.0,1.0,0.0,0.0,0.0,-0.9915179029936557,-1.1831496337054461,1.407221320440512,-1.0298461345992913,-1.0278371594988567,-0.9251964330932214,-1.1134163558778938,-1.121325515017095,-0.8281480974946729,1.3347678423942746
-0.4398852612617548,-0.6665917998368045,-1.5224865654708002,0.0,0.0,0.0,0.0,1.0,0.0,-0.9915179029936557,1.5276255355162383,0.24422439954605926,0.10630773851831658,0.10859252878221823,0.23550155021200803,0.016524767241415453,0.008502182016581653,1.5706374466776407,-0.53770898540831
-0.4398852612617548,1.0435420568397995,1.182726880548699,0.0,1.0,0.0,0.0,1.0,0.0,1.116954497605474,0.17223795090539598,-0.9187725213483933,-1.0298461345992913,1.245022217063293,-0.9251964330932214,1.1464658903607248,1.1383298790502585,0.37124467459148397,-0.53770898540831
-0.4398852612617548,0.6770848018376701,1.2940593749487648,0.0,0.0,0.0,0.0,0.0,1.0,1.116954497605474,0.17223795090539598,-0.9187725213483933,1.2424616116359244,1.245022217063293,-0.9251964330932214,1.1464658903607248,1.1383298790502585,-0.8281480974946729,-1.4739473993096024
-0.4398852612617548,-0.3001345448346751,1.3538798197010387,0.0,0.0,0.0,0.0,0.0,0.0,-0.9915179029936557,0.17223795090539598,1.407221320440512,-1.0298461345992913,1.245022217063293,1.3961995335172375,1.1464658903607248,1.1383298790502585,-0.8281480974946729,0.3985294284929823
-0.4398852612617548,1.4914342573979575,1.6114400679399958,1.0,1.0,1.0,0.0,1.0,0.0,1.116954497605474,0.17223795090539598,1.407221320440512,1.2424616116359244,1.245022217063293,1.3961995335172375,1.1464658903607248,1.1383298790502585,1.5706374466776407,-0.53770898540831
-0.4398852612617548,0.7992372201717132,-1.4659894787603194,1.0,0.0,0.0,0.0,1.0,0.0,-0.9915179029936557,1.5276255355162383,0.24422439954605926,0.10630773851831658,0.10859252878221823,0.23550155021200803,0.016524767241415453,0.008502182016581653,0.37124467459148397,1.3347678423942746
-0.4398852612617548,1.5728692029539864,1.3937601162025546,0.0,0.0,1.0,0.0,1.0,0.0,1.116954497605474,0.17223795090539598,1.407221320440512,-1.0298461345992913,1.245022217063293,-0.9251964330932214,1.1464658903607248,1.1383298790502585,1.5706374466776407,-1.4739473993096024
-0.4398852612617548,-0.9108966365048908,-0.3177692753208388,1.0,1.0,1.0,0.0,1.0,1.0,-0.9915179029936557,-1.1831496337054461,-0.9187725213483933,-1.0298461345992913,1.245022217063293,1.3961995335172375,-1.1134163558778938,-1.121325515017095,-0.8281480974946729,-0.53770898540831
-0.4398852612617548,-0.46300443594673263,0.8404210022440204,1.0,0.0,0.0,0.0,0.0,0.0,-0.9915179029936557,0.17223795090539598,-0.9187725213483933,1.2424616116359244,1.245022217063293,-0.9251964330932214,-1.1134163558778938,1.1383298790502585,-0.8281480974946729,0.3985294284929823
2.27299730884905,-1.2773538915070202,-0.83455145081965,0.0,0.0,0.0,1.0,0.0,1.0,0.06271829730590914,-1.1831496337054461,-0.9187725213483933,-1.0298461345992913,1.245022217063293,-0.9251964330932214,-1.1134163558778938,1.1383298790502585,-0.8281480974946729,0.3985294284929823
-0.4398852612617548,-0.829461690948862,-1.4942380221155598,0.0,1.0,0.0,0.0,1.0,0.0,-0.9915179029936557,1.5276255355162383,0.24422439954605926,0.10630773851831658,0.10859252878221823,0.23550155021200803,0.016524767241415453,0.008502182016581653,0.37124467459148397,-1.4739473993096024
-0.4398852612617548,-1.2773538915070202,-1.4826062689692843,0.0,0.0,0.0,0.0,1.0,1.0,-0.9915179029936557,1.5276255355162383,0.24422439954605926,0.10630773851831658,0.10859252878221823,0.23550155021200803,0.016524767241415453,0.008502182016581653,-0.8281480974946729,1.3347678423942746
-0.4398852612617548,1.0435420568397995,-0.1615714473565681,1.0,1.0,0.0,0.0,0.0,0.0,1.116954497605474,-1.1831496337054461,-0.9187725213483933,1.2424616116359244,-1.0278371594988567,1.3961995335172375,-1.1134163558778938,-1.121325515017095,1.5706374466776407,-0.53770898540831
-0.4398852612617548,0.6770848018376701,-0.17154152148194698,0.0,1.0,1.0,0.0,1.0,0.0,-0.9915179029936557,-1.1831496337054461,1.407221320440512,1.2424616116359244,-1.0278371594988567,1.3961995335172375,-1.1134163558778938,-1.121325515017095,-0.8281480974946729,-0.53770898540831
-0.4398852612617548,-0.09654718094460318,-0.31444591727904597,1.0,0.0,0.0,0.0,0.0,0.0,-0.9915179029936557,-1.1831496337054461,1.407221320440512,1.2424616116359244,-1.0278371594988567,-0.9251964330932214,-1.1134163558778938,-1.121325515017095,-0.8281480974946729,-1.4739473993096024
-0.4398852612617548,0.5956498562816412,1.149493300130769,0.0,1.0,1.0,0.0,0.0,1.0,1.116954497605474,0.17223795090539598,-0.9187725213483933,1.2424616116359244,-1.0278371594988567,-0.9251964330932214,1.1464658903607248,1.1383298790502585,-0.8281480974946729,0.3985294284929823
-0.4398852612617548,-1.2773538915070202,-1.148608785769088,0.0,1.0,1.0,1.0,1.0,1.0,0.06271829730590914,-1.1831496337054461,-0.9187725213483933,1.2424616116359244,-1.0278371594988567,-0.9251964330932214,-1.1134163558778938,-1.121325515017095,-0.8281480974946729,0.3985294284929823
-0.4398852612617548,1.6135866757320008,0.8470677183276065,0.0,1.0,0.0,0.0,0.0,0.0,1.116954497605474,-1.1831496337054461,1.407221320440512,1.2424616116359244,1.245022217063293,1.3961995335172375,1.1464658903607248,1.1383298790502585,1.5706374466776407,-0.53770898540831
-0.4398852612617548,-0.6258743270587901,-0.0020502613505040935,1.0,0.0,1.0,0.0,0.0,1.0,-0.9915179029936557,-1.1831496337054461,-0.9187725213483933,-1.0298461345992913,-1.0278371594988567,-0.9251964330932214,1.1464658903607248,1.1383298790502585,-0.8281480974946729,1.3347678423942746
2.27299730884905,1.5728692029539864,1.0497925588769792,1.0,1.0,0.0,0.0,0.0,0.0,1.116954497605474,0.17223795090539598,1.407221320440512,1.2424616116359244,1.245022217063293,1.3961995335172375,-1.1134163558778938,-1.121325515017095,1.5706374466776407,-0.53770898540831
2.27299730884905,-1.2366364187290058,1.0215440155217388,0.0,1.0,0.0,0.0,0.0,0.0,-0.9915179029936557,0.17223795090539598,-0.9187725213483933,-1.0298461345992913,1.245022217063293,-0.9251964330932214,1.1464658903607248,1.1383298790502585,-0.8281480974946729,-0.53770898540831
-0.4398852612617548,-0.21869959927864632,0.04613843025549445,1.0,1.0,1.0,0.0,1.0,0.0,-0.9915179029936557,-1.1831496337054461,1.407221320440512,1.2424616116359244,1.245022217063293,1.3961995335172375,-1.1134163558778938,-1.121325515017095,0.37124467459148397,1.3347678423942746
-0.4398852612617548,-1.2773538915070202,-1.4809445899483877,0.0,0.0,0.0,0.0,1.0,0.0,-0.9915179029936557,1.5276255355162383,0.24422439954605926,0.10630773851831658,0.10859252878221823,0.23550155021200803,0.016524767241415453,0.008502182016581653,-0.8281480974946729,-1.4739473993096024
2.27299730884905,-1.2773538915070202,-0.6484434004792421,0.0,0.0,0.0,0.0,1.0,0.0,-0.9915179029936557,-1.1831496337054461,-0.9187725213483933,-1.0298461345992913,-1.0278371594988567,-0.9251964330932214,-1.1134163558778938,-1.121325515017095,-0.8281480974946729,-1.4739473993096024
-0.4398852612617548,1.6135866757320008,1.1677717693606309,1.0,1.0,1.0,0.0,1.0,0.0,1.116954497605474,0.17223795090539598,1.407221320440512,1.2424616116359244,-1.0278371594988567,1.3961995335172375,1.1464658903607248,-1.121325515017095,1.5706374466776407,-1.4739473993096024
-0.4398852612617548,-1.1144840003949628,0.16411764073914575,0.0,0.0,0.0,0.0,0.0,1.0,-0.9915179029936557,0.17223795090539598,-0.9187725213483933,-1.0298461345992913,-1.0278371594988567,-0.9251964330932214,-1.1134163558778938,-1.121325515017095,-0.8281480974946729,0.3985294284929823
-0.4398852612617548,0.5549323835036268,0.3336089008705884,1.0,0.0,0.0,0.0,0.0,0.0,-0.9915179029936557,0.17223795090539598,-0.9187725213483933,-1.0298461345992913,1.245022217063293,-0.9251964330932214,-1.1134163558778938,-1.121325515017095,-0.8281480974946729,-0.53770898540831
-0.4398852612617548,0.06632271016745434,1.3821283630562788,0.0,0.0,0.0,0.0,0.0,1.0,1.116954497605474,0.17223795090539598,-0.9187725213483933,1.2424616116359244,1.245022217063293,-0.9251964330932214,1.1464658903607248,1.1383298790502585,-0.8281480974946729,0.3985294284929823
-0.4398852612617548,-0.8701791637268764,1.099642929503874,1.0,0.0,0.0,0.0,0.0,1.0,1.116954497605474,0.17223795090539598,-0.9187725213483933,-1.0298461345992913,1.245022217063293,-0.9251964330932214,1.1464658903607248,1.1383298790502585,-0.8281480974946729,-1.4739473993096024
-0.4398852612617548,-0.9108966365048908,-0.5055390046821433,0.0,1.0,1.0,0.0,1.0,0.0,-0.9915179029936557,-1.1831496337054461,-0.9187725213483933,1.2424616116359244,-1.0278371594988567,-0.9251964330932214,-1.1134163558778938,-1.121325515017095,0.37124467459148397,1.3347678423942746
-0.4398852612617548,1.532151730175972,0.14750085053018078,1.0,1.0,1.0,0.0,0.0,0.0,1.116954497605474,-1.1831496337054461,1.407221320440512,1.2424616116359244,-1.0278371594988567,-0.9251964330932214,1.1464658903607248,-1.121325515017095,1.5706374466776407,-0.53770898540831
-0.4398852612617548,-0.6258743270587901,-1.4626661207185263,1.0,1.0,1.0,0.0,1.0,0.0,-0.9915179029936557,1.5276255355162383,0.24422439954605926,0.10630773851831658,0.10859252878221823,0.23550155021200803,0.016524767241415453,0.008502182016581653,0.37124467459148397,1.3347678423942746
-0.4398852612617548,1.2471294207298713,0.5014384819811346,1.0,0.0,0.0,0.0,0.0,0.0,1.116954497605474,-1.1831496337054461,1.407221320440512,1.2424616116359244,1.245022217063293,1.3961995335172375,1.1464658903607248,-1.121325515017095,1.5706374466776407,-0.53770898540831
-0.4398852612617548,-0.7887442181708476,0.38013591345569053,1.0,1.0,0.0,0.0,0.0,0.0,1.116954497605474,-1.1831496337054461,1.407221320440512,1.2424616116359244,-1.0278371594988567,1.3961995335172375,1.1464658903607248,-1.121325515017095,-0.8281480974946729,0.3985294284929823
-0.4398852612617548,0.6770848018376701,0.6559746309245092,1.0,0.0,0.0,0.0,0.0,0.0,1.116954497605474,0.17223795090539598,-0.9187725213483933,-1.0298461345992913,-1.0278371594988567,-0.9251964330932214,-1.1134163558778938,1.1383298790502585,-0.8281480974946729,0.3985294284929823
-0.4398852612617548,-1.2366364187290058,-0.5155090788075222,0.0,0.0,0.0,0.0,1.0,0.0,-0.9915179029936557,-1.1831496337054461,-0.9187725213483933,1.2424616116359244,-1.0278371594988567,-0.9251964330932214,-1.1134163558778938,-1.121325515017095,-0.8281480974946729,1.3347678423942746
-0.4398852612617548,-1.2366364187290058,0.528025346315479,1.0,0.0,0.0,0.0,0.0,1.0,-0.9915179029936557,0.17223795090539598,-0.9187725213483933,-1.0298461345992913,-1.0278371594988567,-0.9251964330932214,1.1464658903607248,-1.121325515017095,-0.8281480974946729,0.3985294284929823
-0.4398852612617548,0.7992372201717132,0.4981151239393418,0.0,0.0,0.0,0.0,0.0,0.0,1.116954497605474,-1.1831496337054461,1.407221320440512,-1.0298461345992913,-1.0278371594988567,1.3961995335172375,1.1464658903607248,1.1383298790502585,1.5706374466776407,-0.53770898540831
-0.4398852612617548,1.4914342573979575,-0.02032873058036548,1.0,1.0,1.0,0.0,0.0,0.0,1.116954497605474,-1.1831496337054461,1.407221320440512,-1.0298461345992913,1.245022217063293,1.3961995335172375,-1.1134163558778938,-1.121325515017095,1.5706374466776407,-0.53770898540831
2.27299730884905,0.4327799651695837,0.8470677183276065,1.0,0.0,0.0,0.0,0.0,0.0,1.116954497605474,0.17223795090539598,-0.9187725213483933,1.2424616116359244,-1.0278371594988567,-0.9251964330932214,1.1464658903607248,-1.121325515017095,-0.8281480974946729,0.3985294284929823
-0.4398852612617548,-0.7073092726148189,1.1411849050262866,1.0,0.0,0.0,0.0,0.0,1.0,-0.9915179029936557,0.17223795090539598,1.407221320440512,1.2424616116359244,-1.0278371594988567,-0.9251964330932214,1.1464658903607248,1.1383298790502585,-0.8281480974946729,-0.53770898540831
2.27299730884905,-0.3001345448346751,0.15747092465555967,1.0,1.0,0.0,0.0,0.0,0.0,1.116954497605474,-1.1831496337054461,1.407221320440512,-1.0298461345992913,-1.0278371594988567,1.3961995335172375,1.1464658903607248,-1.121325515017095,-0.8281480974946729,-0.53770898540831
2.27299730884905,-0.9923315820609195,0.528025346315479,1.0,1.0,0.0,0.0,0.0,1.0,1.116954497605474,0.17223795090539598,-0.9187725213483933,1.2424616116359244,-1.0278371594988567,-0.9251964330932214,-1.1134163558778938,-1.121325515017095,-0.8281480974946729,-0.53770898540831
2.27299730884905,1.124977002395828,0.3352705798914848,1.0,1.0,1.0,0.0,0.0,0.0,-0.9915179029936557,-1.1831496337054461,1.407221320440512,1.2424616116359244,1.245022217063293,1.3961995335172375,-1.1134163558778938,1.1383298790502585,0.37124467459148397,-0.53770898540831
2.27299730884905,-0.5851568542807758,1.0198823365008425,0.0,0.0,0.0,0.0,0.0,1.0,1.116954497605474,0.17223795090539598,-0.9187725213483933,-1.0298461345992913,-1.0278371594988567,-0.9251964330932214,1.1464658903607248,1.1383298790502585,-0.8281480974946729,0.3985294284929823
-0.4398852612617548,1.2471294207298713,1.1594633742561484,1.0,1.0,1.0,0.0,0.0,0.0,1.116954497605474,0.17223795090539598,1.407221320440512,-1.0298461345992913,-1.0278371594988567,-0.9251964330932214,1.1464658903607248,1.1383298790502585,0.37124467459148397,-0.53770898540831
2.27299730884905,1.3692818390639145,1.4519188819339321,0.0,1.0,1.0,0.0,0.0,0.0,1.116954497605474,0.17223795090539598,-0.9187725213483933,1.2424616116359244,1.245022217063293,1.3961995335172375,1.1464658903607248,1.1383298790502585,0.37124467459148397,0.3985294284929823
-0.4398852612617548,0.06632271016745434,-1.3230850829632204,1.0,1.0,1.0,0.0,1.0,0.0,1.116954497605474,1.5276255355162383,0.24422439954605926,0.10630773851831658,0.10859252878221823,0.23550155021200803,0.016524767241415453,0.008502182016581653,1.5706374466776407,-0.53770898540831
-0.4398852612617548,1.6135866757320008,1.4203469805368985,1.0,0.0,0.0,0.0,0.0,0.0,1.116954497605474,0.17223795090539598,-0.9187725213483933,-1.0298461345992913,1.245022217063293,1.3961995335172375,1.1464658903607248,1.1383298790502585,1.5706374466776407,-0.53770898540831
-0.4398852612617548,0.5956498562816412,1.1877119176113886,1.0,1.0,0.0,0.0,0.0,0.0,1.116954497605474,0.17223795090539598,-0.9187725213483933,-1.0298461345992913,1.245022217063293,-0.9251964330932214,1.1464658903607248,1.1383298790502585,-0.8281480974946729,0.3985294284929823
-0.4398852612617548,1.124977002395828,0.8354359651813312,0.0,0.0,0.0,0.0,0.0,0.0,1.116954497605474,0.17223795090539598,-0.9187725213483933,1.2424616116359244,-1.0278371594988567,-0.9251964330932214,1.1464658903607248,-1.121325515017095,-0.8281480974946729,-1.4739473993096024
-0.4398852612617548,1.6135866757320008,-0.7531291787957214,0.0,1.0,0.0,1.0,1.0,0.0,0.06271829730590914,-1.1831496337054461,1.407221320440512,1.2424616116359244,1.245022217063293,-0.9251964330932214,-1.1134163558778938,-1.121325515017095,1.5706374466776407,-1.4739473993096024
-0.4398852612617548,-0.5851568542807758,-0.3443561396551829,1.0,1.0,1.0,0.0,0.0,0.0,-0.9915179029936557,-1.1831496337054461,-0.9187725213483933,-1.0298461345992913,1.245022217063293,1.3961995335172375,-1.1134163558778938,-1.121325515017095,0.37124467459148397,-0.53770898540831
-0.4398852612617548,-0.9516141092829051,0.984987077062016,1.0,0.0,0.0,0.0,1.0,1.0,1.116954497605474,0.17223795090539598,-0.9187725213483933,-1.0298461345992913,-1.0278371594988567,-0.9251964330932214,1.1464658903607248,1.1383298790502585,-0.8281480974946729,0.3985294284929823
-0.4398852612617548,-1.1959189459509914,0.35022569107955337,1.0,0.0,0.0,0.0,0.0,0.0,-0.9915179029936557,-1.1831496337054461,-0.9187725213483933,1.2424616116359244,-1.0278371594988567,1.3961995335172375,1.1464658903607248,1.1383298790502585,-0.8281480974946729,0.3985294284929823
-0.4398852612617548,0.5956498562816412,0.4698665805841016,0.0,1.0,0.0,0.0,0.0,0.0,1.116954497605474,0.17223795090539598,-0.9187725213483933,1.2424616116359244,-1.0278371594988567,-0.9251964330932214,-1.1134163558778938,-1.121325515017095,0.37124467459148397,0.3985294284929823
-0.4398852612617548,-0.05582970816658881,0.47983665470948045,1.0,0.0,0.0,0.0,1.0,0.0,-0.9915179029936557,-1.1831496337054461,-0.9187725213483933,1.2424616116359244,1.245022217063293,1.3961995335172375,1.1464658903607248,1.1383298790502585,1.5706374466776407,1.3347678423942746
-0.4398852612617548,0.7178022746156844,-1.4826062689692843,1.0,1.0,1.0,0.0,1.0,0.0,-0.9915179029936557,1.5276255355162383,0.24422439954605926,0.10630773851831658,0.10859252878221823,0.23550155021200803,0.016524767241415453,0.008502182016581653,1.5706374466776407,-1.4739473993096024
-0.4398852612617548,-0.9108966365048908,0.5014384819811346,0.0,0.0,0.0,0.0,0.0,0.0,-0.9915179029936557,0.17223795090539598,1.407221320440512,-1.0298461345992913,1.245022217063293,-0.9251964330932214,-1.1134163558778938,-1.121325515017095,-0.8281480974946729,1.3347678423942746
-0.4398852612617548,-1.2773538915070202,-0.5221557948911083,0.0,0.0,0.0,0.0,1.0,0.0,-0.9915179029936557,-1.1831496337054461,-0.9187725213483933,-1.0298461345992913,-1.0278371594988567,1.3961995335172375,-1.1134163558778938,-1.121325515017095,-0.8281480974946729,1.3347678423942746
-0.4398852612617548,0.7992372201717132,-1.4742978738648018,1.0,1.0,1.0,0.0,0.0,0.0,-0.9915179029936557,1.5276255355162383,0.24422439954605926,0.10630773851831658,0.10859252878221823,0.23550155021200803,0.016524767241415453,0.008502182016581653,0.37124467459148397,0.3985294284929823
2.27299730884905,1.2878468935078857,1.556604660250411,0.0,1.0,1.0,0.0,0.0,0.0,1.116954497605474,0.17223795090539598,1.407221320440512,-1.0298461345992913,1.245022217063293,1.3961995335172375,1.1464658903607248,1.1383298790502585,1.5706374466776407,-1.4739473993096024
-0.4398852612617548,1.206411947951857,-1.3463485892557714,0.0,1.0,1.0,0.0,0.0,0.0,1.116954497605474,1.5276255355162383,0.24422439954605926,0.10630773851831658,0.10859252878221823,0.23550155021200803,0.016524767241415453,0.008502182016581653,1.5706374466776407,-1.4739473993096024
-0.4398852612617548,-1.1959189459509914,-0.008696977434090182,1.0,0.0,1.0,0.0,0.0,0.0,-0.9915179029936557,-1.1831496337054461,1.407221320440512,-1.0298461345992913,-1.0278371594988567,1.3961995335172375,-1.1134163558778938,1.1383298790502585,-0.8281480974946729,-1.4739473993096024
2.27299730884905,0.9621071112837707,1.5200477217906885,1.0,0.0,0.0,0.0,1.0,0.0,1.116954497605474,0.17223795090539598,1.407221320440512,1.2424616116359244,1.245022217063293,-0.9251964330932214,1.1464658903607248,1.1383298790502585,0.37124467459148397,0.3985294284929823
-0.4398852612617548,0.5549323835036268,-0.30281416413277046,1.0,0.0,0.0,0.0,1.0,0.0,-0.9915179029936557,-1.1831496337054461,-0.9187725213483933,-1.0298461345992913,-1.0278371594988567,-0.9251964330932214,-1.1134163558778938,1.1383298790502585,0.37124467459148397,-0.53770898540831
-0.4398852612617548,-0.9923315820609195,-0.3360477445507004,1.0,1.0,1.0,0.0,1.0,0.0,-0.9915179029936557,-1.1831496337054461,1.407221320440512,1.2424616116359244,-1.0278371594988567,-0.9251964330932214,-1.1134163558778938,-1.121325515017095,-0.8281480974946729,1.3347678423942746
2.27299730884905,-0.09654718094460318,0.331947221849692,0.0,0.0,0.0,0.0,0.0,0.0,-0.9915179029936557,-1.1831496337054461,1.407221320440512,1.2424616116359244,-1.0278371594988567,-0.9251964330932214,1.1464658903607248,1.1383298790502585,-0.8281480974946729,0.3985294284929823
-0.4398852612617548,0.5142149107256125,-1.291513181566187,1.0,1.0,1.0,0.0,0.0,0.0,1.116954497605474,1.5276255355162383,0.24422439954605926,0.10630773851831658,0.10859252878221823,0.23550155021200803,0.016524767241415453,0.008502182016581653,0.37124467459148397,-0.53770898540831
-0.4398852612617548,-1.2773538915070202,0.48482169177216966,1.0,0.0,1.0,0.0,0.0,1.0,-0.9915179029936557,0.17223795090539598,-0.9187725213483933,-1.0298461345992913,-1.0278371594988567,-0.9251964330932214,1.1464658903607248,-1.121325515017095,-0.8281480974946729,0.3985294284929823
-0.4398852612617548,-0.8701791637268764,-0.47230542426421335,1.0,1.0,1.0,1.0,1.0,0.0,0.06271829730590914,-1.1831496337054461,1.407221320440512,-1.0298461345992913,-1.0278371594988567,-0.9251964330932214,1.1464658903607248,1.1383298790502585,-0.8281480974946729,0.3985294284929823
-0.4398852612617548,-1.033049054838934,0.34524065401686416,1.0,1.0,0.0,0.0,0.0,1.0,-0.9915179029936557,0.17223795090539598,-0.9187725213483933,-1.0298461345992913,1.245022217063293,-0.9251964330932214,-1.1134163558778938,-1.121325515017095,-0.8281480974946729,-1.4739473993096024
-0.4398852612617548,0.3920624923915694,1.2973827329905574,1.0,0.0,0.0,0.0,0.0,0.0,-0.9915179029936557,0.17223795090539598,-0.9187725213483933,1.2424616116359244,1.245022217063293,1.3961995335172375,1.1464658903607248,1.1383298790502585,-0.8281480974946729,-1.4739473993096024
-0.4398852612617548,0.6770848018376701,-1.4826062689692843,1.0,1.0,0.0,0.0,0.0,0.0,-0.9915179029936557,1.5276255355162383,0.24422439954605926,0.10630773851831658,0.10859252878221823,0.23550155021200803,0.016524767241415453,0.008502182016581653,1.5706374466776407,-1.4739473993096024
-0.4398852612617548,-0.9516141092829051,1.1478316211098727,0.0,0.0,0.0,0.0,0.0,0.0,1.116954497605474,0.17223795090539598,-0.9187725213483933,1.2424616116359244,-1.0278371594988567,-0.9251964330932214,1.1464658903607248,1.1383298790502585,-0.8281480974946729,-0.53770898540831
-0.4398852612617548,0.10704018294546871,-0.08679589141622565,1.0,1.0,0.0,0.0,0.0,0.0,-0.9915179029936557,-1.1831496337054461,1.407221320440512,-1.0298461345992913,-1.0278371594988567,-0.9251964330932214,1.1464658903607248,-1.121325515017095,0.37124467459148397,-1.4739473993096024
-0.4398852612617548,0.6363673290596557,-1.4659894787603194,1.0,1.0,1.0,0.0,1.0,0.0,-0.9915179029936557,1.5276255355162383,0.24422439954605926,0.10630773851831658,0.10859252878221823,0.23550155021200803,0.016524767241415453,0.008502182016581653,1.5706374466776407,-1.4739473993096024
-0.4398852612617548,0.5549323835036268,-1.4892529850528702,1.0,1.0,1.0,0.0,0.0,0.0,-0.9915179029936557,1.5276255355162383,0.24422439954605926,0.10630773851831658,0.10859252878221823,0.23550155021200803,0.016524767241415453,0.008502182016581653,1.5706374466776407,1.3347678423942746
-0.4398852612617548,-0.13726465372261756,-1.0306295752854366,0.0,1.0,0.0,1.0,1.0,0.0,0.06271829730590914,-1.1831496337054461,-0.9187725213483933,-1.0298461345992913,-1.0278371594988567,-0.9251964330932214,1.1464658903607248,-1.121325515017095,-0.8281480974946729,1.3347678423942746
-0.4398852612617548,-0.09654718094460318,0.5745523589005807,0.0,1.0,1.0,0.0,1.0,0.0,-0.9915179029936557,0.17223795090539598,-0.9187725213483933,1.2424616116359244,1.245022217063293,-0.9251964330932214,-1.1134163558778938,-1.121325515017095,-0.8281480974946729,-1.4739473993096024
2.27299730884905,-1.2773538915070202,0.3302855428287956,0.0,0.0,0.0,0.0,1.0,0.0,-0.9915179029936557,0.17223795090539598,-0.9187725213483933,-1.0298461345992913,-1.0278371594988567,1.3961995335172375,-1.1134163558778938,-1.121325515017095,-0.8281480974946729,0.3985294284929823
-0.4398852612617548,1.3692818390639145,0.6393578407155442,0.0,1.0,1.0,0.0,0.0,0.0,1.116954497605474,-1.1831496337054461,1.407221320440512,-1.0298461345992913,1.245022217063293,1.3961995335172375,1.1464658903607248,1.1383298790502585,1.5706374466776407,1.3347678423942746
-0.4398852612617548,1.3285643662859001,1.5383261910205497,1.0,0.0,0.0,0.0,0.0,0.0,1.116954497605474,0.17223795090539598,1.407221320440512,1.2424616116359244,1.245022217063293,-0.9251964330932214,1.1464658903607248,1.1383298790502585,-0.8281480974946729,-0.53770898540831
